ParkName,ParkCode,Region,Location,Year,Month,Count
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,6,20
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,7,20
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,8,20
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,9,45
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,10,45
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,11,45
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT BIG SANDY TRAIL,2017,12,108
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,1,726
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,2,729
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,3,848
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,4,793
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,5,779
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,6,452
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,7,298
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,8,372
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,9,295
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,10,477
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,11,733
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT KIRBY NATURE TRAIL,2017,12,545
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,1,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,2,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,3,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,4,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,5,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,6,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,7,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,8,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,9,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,10,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,11,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT LNVA SALT WATER BARRIER BOAT LAUNCH,2017,12,0
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,1,337
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,2,282
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,3,366
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,4,330
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,5,421
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,6,318
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,7,394
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,8,893
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,9,271
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,10,311
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,11,287
Big Thicket NPRES,BITH,Intermountain,RAW TRAFFIC COUNT AT TURKEY CREEK TRAIL NORTH,2017,12,316
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,1,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,2,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,3,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,4,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,5,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,6,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,7,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,8,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,9,13
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,10,13
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,11,13
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Beech Woods Trail,2017,12,111
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,1,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,2,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,3,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,4,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,5,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,6,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,7,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,8,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,9,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,10,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,11,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT CONFLUENCE,2017,12,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,1,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,2,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,3,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,4,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,5,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,6,0
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,7,122
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,8,270
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,9,53
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,10,250
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,11,198
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LAKEVIEW,2017,12,562
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,1,248
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,2,133
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,3,171
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,4,139
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,5,124
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,6,110
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,7,86
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,8,88
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,9,102
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,10,266
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,11,363
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT LANCE ROSIER,2017,12,266
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,1,239
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,2,196
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,3,296
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,4,246
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,5,200
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,6,172
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,7,154
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,8,122
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,9,105
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,10,194
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,11,162
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Pitcher Plant Trail,2017,12,129
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,1,87
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,2,66
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,3,115
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,4,86
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,5,124
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,6,68
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,7,89
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,8,89
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,9,22
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,10,107
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,11,64
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Sundew Trail,2017,12,43
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,1,337
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,2,345
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,3,340
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,4,329
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,5,434
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,6,319
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,7,356
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,8,224
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,9,150
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,10,481
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,11,697
Big Thicket NPRES,BITH,Intermountain,TRAFFIC COUNT AT TIMBERSLOUGH,2017,12,357
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,1,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,2,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,3,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,4,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,5,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,6,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,7,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,8,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,9,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,10,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,11,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore North,2017,12,31
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,1,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,2,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,3,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,4,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,5,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,6,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,7,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,8,15
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,9,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,10,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,11,18
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Turkey/Gore South,2017,12,35
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,1,20
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,2,20
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,3,20
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,4,20
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,5,20
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,6,13
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,7,10
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,8,13
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,9,23
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,10,23
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,11,23
Big Thicket NPRES,BITH,Intermountain,Traffic Count at Woodlands Trail,2017,12,140
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,1,0
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,2,0
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,3,0
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,4,711
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,5,"1,535"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,6,"2,018"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,7,"1,734"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,8,"1,844"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,9,"2,242"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,10,"1,286"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,11,772
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,12,203
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,1,"2,202"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,2,"1,401"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,3,"3,200"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,4,"4,873"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,5,"10,150"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,6,"14,233"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,7,"15,782"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,8,"15,487"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,9,"17,199"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,10,"21,062"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,11,"6,734"
Black Canyon of the Gunnison NP,BLCA,Intermountain,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,12,"1,050"
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,1,277
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,2,577
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,3,577
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,4,663
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,5,737
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,6,"1,080"
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,7,984
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,8,717
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,9,936
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,10,610
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,11,725
Booker T. Washington NM,BOWA,Northeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,12,300
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,1,"10,063"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,2,"12,093"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,3,"32,473"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,4,"46,060"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,5,"80,168"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,6,"74,122"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,7,"85,434"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,8,"85,862"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,9,"82,897"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,10,"65,127"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,11,"29,303"
Bryce Canyon NP,BRCA,Intermountain,TRAFFIC COUNT AT ENTRANCE STATION,2017,12,"19,639"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,1,"2,542"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,2,"4,210"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,3,"4,210"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,4,"3,992"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,5,"6,402"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,6,"7,560"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,7,"10,200"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,8,"6,008"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,9,"3,625"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,10,"1,076"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,11,"1,096"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT 65 BRIDGE ROAD,2017,12,888
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,1,123
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,2,295
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,3,295
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,4,225
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,5,"1,065"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,6,"1,820"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,7,"2,361"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,8,304
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,9,466
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,10,81
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,11,48
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BAKER FORD (ROUTE 232),2017,12,105
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,1,"1,174"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,2,"1,826"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,3,"4,078"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,4,"4,682"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,5,"11,274"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,6,"13,928"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,7,"13,026"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,8,"8,464"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,9,"6,908"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,10,"5,320"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,11,"3,042"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT BUFFALO ROAD,2017,12,"1,099"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,1,128
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,2,353
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,3,573
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,4,"1,322"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,5,"1,484"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,6,"1,784"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,7,"1,912"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,8,"1,059"
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,9,539
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,10,348
Buffalo NR,BUFF,Midwest,TRAFFIC COUNT AT CARVER ROAD (ROUTE 460),2017,11,425
